*
*
	41	ANALOG_CONFIG	0	9
*--KEY---pDeviceInstance----------------------------------
	"04008012"	3566
	"03073001"	3441
	"04043002"	3407
	"04043003"	3408
	"04043004"	3409
	"04043005"	3406
	"04070002"	3567
	"04033006"	3420
	"03063001"	3568
	"03063002"	3569
	"04060003"	3570
	"04019003"	3571
	"04058014"	3572
	"04058015"	3573
	"04058016"	3574
	"04058017"	3575
	"04058018"	3576
	"04058019"	3577
	"04058020"	3578
	"04058021"	3579
	"04058022"	3580
	"04058023"	3581
	"04058024"	3582
	"04058025"	3583
	"04046004"	3584
	"03058002"	3585
	"04023008"	3401
	"03046002"	3483
	"04064002"	3417
	"03004002"	3442
	"04060004"	3495
	"04021003"	3418
	"04038004"	3405
	"03046003"	3440
	"03046004"	3436
	"03063003"	3586
	"03063004"	3587
	"04016001"	3588
	"04016002"	3555
	"04019004"	3589
	"03067007"	3590
	"04045003"	3591
	"04045004"	3592
	"04045005"	3593
	"04045006"	3594
	"04045007"	3595
	"04045008"	3596
	"04045009"	3597
	"03029002"	3396
	"03010001"	3396
	"03029003"	3598
	"03010002"	3599
	"03059001"	3441
	"04045010"	3600
	"04045011"	3601
	"03067008"	3602
	"03067009"	3603
	"04015012"	3429
	"03067010"	3604
	"03067011"	3605
	"03067012"	3606
	"04051002"	3607
	"04051003"	3608
	"04051004"	3609
	"03067013"	3610
	"03067014"	3611
	"03038004"	3410
	"04015013"	3430
	"03045002"	3612
	"04015014"	3461
	"03067015"	3613
	"03028002"	3441
	"03028003"	3432
	"03067016"	3614
	"03067017"	3615
	"03067018"	3616
	"04045012"	3617
	"03067019"	3618
	"03016003"	3619
	"03053012"	3620
	"04058026"	3621
	"04058027"	3622
	"03051001"	3432
	"03051002"	3433
	"03051003"	3434
	"04051005"	3410
	"03067020"	3623
	"04023009"	3624
	"03007006"	3625
	"03007007"	3626
	"03007008"	3627
	"04006002"	3485
	"04011020"	3494
	"04023010"	3617
	"04023011"	3628
	"03067021"	3629
	"04021004"	3406
	"04021005"	3404
	"04021006"	3405
	"04073003"	3402
	"04073004"	3403
	"04030001"	3422
	"04030002"	3423
	"04030003"	3424
	"04030004"	3425
	"04030005"	3426
	"04030006"	3427
	"04030007"	3461
	"04030008"	3462
	"04030009"	3463
	"04074001"	3407
	"04074002"	3408
	"04074003"	3409
	"04073005"	3414
	"04073006"	3415
	"04073007"	3416
	"04070003"	3398
	"04038005"	3402
	"03053013"	3630
	"03053014"	3631
	"03053015"	3632
	"04023012"	3406
	"04004008"	3495
	"04058028"	3633
	"03017005"	3634
	"04004009"	3426
	"04004010"	3411
	"04046005"	3424
	"03053016"	3635
	"03067022"	3636
	"03067023"	3637
	"03051004"	3490
	"04037001"	3421
	"04037002"	3638
	"04037003"	3639
	"04037004"	3501
	"04037005"	3502
	"04037006"	3503
	"03023014"	3640
	"04006003"	3415
	"04025003"	3459
	"04038006"	3641
	"04032002"	3533
	"03038005"	3642
	"03069001"	3640
	"03069002"	3451
	"03038006"	3466
	"03038007"	3643
	"03069003"	3479
	"03069004"	3397
	"03069005"	3644
	"03007009"	3634
	"03040002"	3400
	"03040003"	3457
	"03040004"	3458
	"03040005"	3432
	"03040006"	3433
	"03040007"	3434
	"03040008"	3435
	"03040009"	3436
	"03040010"	3437
	"03040011"	3438
	"04023013"	3645
	"03040012"	3439
	"03040013"	3440
	"03040014"	3490
	"03040015"	3442
	"03040016"	3483
	"04040001"	3422
	"04008013"	3444
	"03008001"	3438
	"03008002"	3439
	"03008003"	3440
	"04028001"	3541
	"04008014"	3641
	"03008004"	3483
	"04008015"	3478
	"04008016"	3646
	"04008017"	3600
	"04064003"	3418
	"04064004"	3419
	"04064005"	3403
	"04064006"	3420
	"04008018"	3426
	"04008019"	3398
	"03039001"	3436
	"04008020"	3584
	"04008021"	3647
	"04008022"	3648
	"04008023"	3570
	"04008024"	3649
	"04008025"	3421
	"03007010"	3650
	"03029004"	3432
	"03029005"	3433
	"03029006"	3434
	"03029007"	3435
	"03029008"	3436
	"03029009"	3437
	"03028004"	3434
	"03028005"	3436
	"03028006"	3439
	"03065001"	3651
	"03003001"	3441
	"03008005"	3442
	"03007011"	3652
	"03063005"	3653
	"04074004"	3398
	"03041002"	3457
	"03053017"	3654
	"03053018"	3655
	"03053019"	3656
	"03016004"	3657
	"03007012"	3658
	"03023015"	3659
	"03023016"	3643
	"04023014"	3414
	"04060005"	3410
	"03023017"	3479
	"04036002"	3567
	"03036005"	3441
	"03007013"	3467
	"04058029"	3660
	"03007014"	3661
	"03016005"	3662
	"04040002"	3425
	"04023015"	3663
	"04023016"	3561
	"04058030"	3664
	"03007015"	3528
	"03007016"	3665
	"03007017"	3477
	"04004011"	3649
	"03065002"	3666
	"03065003"	3667
	"04036003"	3422
	"04036004"	3425
	"04036005"	3468
	"04046006"	3646
	"03002002"	3400
	"04056002"	3423
	"04056003"	3424
	"04056004"	3425
	"04056005"	3426
	"04056006"	3427
	"04056007"	3428
	"04020001"	3407
	"03002003"	3457
	"03056002"	3483
	"04060006"	3497
	"03055004"	3668
	"03055005"	3669
	"04023017"	3670
	"03053020"	3671
	"04060007"	3584
	"03056003"	3672
	"03056004"	3673
	"03056005"	3438
	"03060002"	3442
	"03060003"	3440
	"03060004"	3437
	"03060005"	3435
	"04060008"	3648
	"04060009"	3600
	"04014001"	3417
	"04014002"	3567
	"04014003"	3674
	"04014004"	3418
	"04014005"	3476
	"04014006"	3675
	"04014007"	3419
	"04014008"	3488
	"03015001"	3432
	"03015002"	3433
	"03015003"	3434
	"04021007"	3566
	"04023018"	3676
	"04011021"	3677
	"04023019"	3678
	"04011022"	3446
	"04023020"	3679
	"04023021"	3680
	"04001003"	3555
	"04006004"	3446
	"04052002"	3681
	"04011023"	3555
	"04024001"	3600
	"04038007"	3446
	"04036006"	3682
	"03011002"	3498
	"04031005"	3455
	"04046007"	3570
	"03031002"	3399
	"04026001"	3502
	"04026002"	3503
	"04047002"	3422
	"04023022"	3430
	"04041001"	3423
	"04041002"	3557
	"04004012"	3646
	"03065004"	3683
	"03065005"	3684
	"03036006"	3643
	"04041003"	3402
	"04001004"	3685
	"03014001"	3686
	"03014002"	3687
	"03014003"	3688
	"03001001"	3689
	"03019001"	3542
	"03016006"	3441
	"04014009"	3690
	"04014010"	3403
	"04014011"	3691
	"04014012"	3692
	"04014013"	3420
	"04014014"	3693
	"04014015"	3694
	"04019005"	3417
	"03016007"	3695
	"03016008"	3696
	"04019006"	3418
	"04019007"	3419
	"04019008"	3403
	"04019009"	3420
	"04019010"	3567
	"04001005"	3697
	"03028007"	3433
	"03072001"	3441
	"04072001"	3410
	"04072002"	3414
	"04072003"	3415
	"04072004"	3416
	"03074001"	3441
	"04072005"	3406
	"03029010"	3439
	"03029011"	3440
	"03029012"	3442
	"04029001"	3410
	"04029002"	3414
	"04029003"	3415
	"04029004"	3416
	"04029005"	3406
	"04029006"	3404
	"03049002"	3634
	"04029007"	3405
	"04029008"	3402
	"04029009"	3417
	"04029010"	3418
	"03031003"	3532
	"03041003"	3458
	"03041004"	3399
	"03041005"	3432
	"03041006"	3433
	"03041007"	3434
	"03041008"	3435
	"03041009"	3436
	"03041010"	3437
	"03041011"	3438
	"03041012"	3439
	"03041013"	3440
	"03041014"	3441
	"03041015"	3442
	"03041016"	3483
	"04041004"	3401
	"04041005"	3414
	"04041006"	3415
	"04029011"	3419
	"04021008"	3698
	"04021009"	3424
	"04021010"	3425
	"04021011"	3426
	"04021012"	3420
	"04001006"	3571
	"03067024"	3699
	"03067025"	3700
	"04001007"	3701
	"04021013"	3422
	"04021014"	3423
	"04021015"	3414
	"04021016"	3415
	"04021017"	3416
	"04011024"	3421
	"04029012"	3403
	"03023018"	3466
	"04019011"	3674
	"04019012"	3476
	"04019013"	3675
	"04019014"	3488
	"04019015"	3691
	"04019016"	3693
	"04033007"	3414
	"04033008"	3415
	"04033009"	3416
	"04019017"	3690
	"04019018"	3692
	"04017028"	3395
	"03055006"	3702
	"04017029"	3641
	"04042002"	3474
	"04042003"	3395
	"04042004"	3641
	"04017030"	3474
	"03003002"	3434
	"04060010"	3496
	"04060011"	3557
	"03045003"	3703
	"04031006"	3470
	"04023023"	3698
	"03055007"	3704
	"03055008"	3705
	"04017031"	3533
	"04023024"	3496
	"04036007"	3501
	"04023025"	3566
	"04025004"	3478
	"04025005"	3401
	"04025006"	3422
	"04025007"	3423
	"04025008"	3424
	"04025009"	3566
	"04025010"	3698
	"04025011"	3428
	"04025012"	3429
	"04025013"	3430
	"04025014"	3461
	"04025015"	3462
	"04025016"	3463
	"04025017"	3501
	"04025018"	3502
	"04025019"	3503
	"04025020"	3600
	"04025021"	3648
	"04025022"	3584
	"04025023"	3649
	"04010007"	3401
	"04010008"	3402
	"04010009"	3403
	"04010010"	3425
	"04010011"	3426
	"04010012"	3427
	"04010013"	3428
	"04010014"	3429
	"04010015"	3430
	"04010016"	3414
	"04010017"	3415
	"04010018"	3416
	"04010019"	3422
	"04010020"	3423
	"04010021"	3424
	"03055009"	3706
	"03055010"	3707
	"03055011"	3708
	"03023019"	3634
	"03001002"	3479
	"04023026"	3459
	"04018001"	3709
	"04018002"	3710
	"04018003"	3711
	"04018004"	3501
	"04026003"	3712
	"04026004"	3713
	"04026005"	3714
	"04026006"	3501
	"04061001"	3446
	"03004003"	3457
	"04004013"	3566
	"04004014"	3584
	"03067026"	3715
	"04046008"	3426
	"03007018"	3716
	"03017006"	3643
	"03017007"	3717
	"03017008"	3560
	"03017009"	3718
	"03017010"	3719
	"03067027"	3720
	"03067028"	3721
	"03017011"	3492
	"03017012"	3542
	"04023027"	3463
	"04042005"	3402
	"03001003"	3451
	"04042006"	3414
	"04042007"	3415
	"04042008"	3416
	"04042009"	3406
	"04042010"	3404
	"03051005"	3396
	"04029013"	3420
	"04029014"	3421
	"04029015"	3422
	"04029016"	3423
	"04019019"	3694
	"04022006"	3417
	"04058031"	3722
	"03067029"	3723
	"04031007"	3724
	"04008026"	3401
	"03008006"	3457
	"03053021"	3725
	"03067030"	3726
	"04023028"	3431
	"03045004"	3441
	"04049001"	3468
	"03051006"	3441
	"03007019"	3727
	"04042011"	3405
	"04015015"	3462
	"03053022"	3728
	"03053023"	3729
	"03053024"	3730
	"04028002"	3410
	"04028003"	3648
	"03011003"	3532
	"04070004"	3417
	"04031008"	3406
	"04031009"	3404
	"04031010"	3405
	"04031011"	3461
	"04031012"	3462
	"04031013"	3463
	"04060012"	3649
	"04022007"	3418
	"04022008"	3419
	"04031014"	3422
	"04031015"	3423
	"04031016"	3424
	"04031017"	3414
	"04031018"	3415
	"04031019"	3416
	"04031020"	3425
	"03031004"	3441
	"04023029"	3421
	"03007020"	3479
	"04041007"	3425
	"04023030"	3557
	"03007021"	3731
	"03007022"	3732
	"03067031"	3733
	"03056006"	3734
	"03036007"	3492
	"04041008"	3426
	"04051006"	3735
	"04036008"	3430
	"03036008"	3717
	"03046005"	3435
	"03007023"	3736
	"03067032"	3737
	"03007024"	3738
	"03007025"	3434
	"03007026"	3439
	"03007027"	3432
	"03007028"	3436
	"03007029"	3433
	"03007030"	3437
	"03007031"	3435
	"03007032"	3440
	"04051007"	3739
	"04058032"	3740
	"04004015"	3424
	"03051007"	3439
	"04004016"	3647
	"04058033"	3741
	"04004017"	3478
	"03067033"	3742
	"04041009"	3427
	"03067034"	3743
	"03051008"	3744
	"04010022"	3557
	"03007033"	3745
	"03056007"	3746
	"03014004"	3747
	"03014005"	3498
	"03016009"	3748
	"03015004"	3435
	"04056008"	3414
	"03002004"	3749
	"04023031"	3567
	"04042012"	3461
	"03038008"	3719
	"04056009"	3415
	"03028008"	3437
	"03065006"	3750
	"03010003"	3432
	"03007034"	3751
	"03060006"	3432
	"04022009"	3403
	"04022010"	3420
	"03016010"	3752
	"03023020"	3498
	"04058034"	3753
	"04029017"	3424
	"03025001"	3432
	"04069001"	3417
	"03030002"	3432
	"04031021"	3426
	"03067035"	3754
	"03067036"	3755
	"03065007"	3756
	"03037003"	3432
	"04004018"	3570
	"04042013"	3462
	"04038008"	3476
	"03045005"	3432
	"03070001"	3441
	"03033003"	3441
	"04010023"	3561
	"04008027"	3425
	"03007035"	3441
	"03015005"	3441
	"04056010"	3416
	"03065008"	3757
	"03036009"	3644
	"03010004"	3436
	"03021001"	3436
	"03060007"	3436
	"03016011"	3432
	"04069002"	3418
	"04015016"	3463
	"04060013"	3541
	"03051009"	3436
	"04029018"	3425
	"03025002"	3436
	"04069003"	3419
	"03030003"	3436
	"04031022"	3427
	"03011004"	3466
	"03067037"	3758
	"03036010"	3759
	"03037004"	3436
	"04046009"	3423
	"04042014"	3463
	"04069004"	3403
	"03045006"	3436
	"03045007"	3434
	"03023021"	3760
	"04042015"	3453
	"04004019"	3427
	"03037005"	3434
	"03065009"	3761
	"03067038"	3762
	"04036009"	3763
	"04031023"	3428
	"03030004"	3434
	"04069005"	3420
	"03025003"	3434
	"04029019"	3426
	"04058035"	3764
	"04060014"	3540
	"03047001"	3441
	"04069006"	3567
	"03016012"	3433
	"03060008"	3434
	"03014006"	3477
	"03010005"	3434
	"03065010"	3765
	"03065011"	3766
	"04020002"	3408
	"04020003"	3409
	"04070005"	3403
	"04036010"	3417
	"03010006"	3439
	"04031024"	3567
	"03060009"	3439
	"03016013"	3434
	"04069007"	3476
	"04058036"	3767
	"03023022"	3642
	"04038009"	3494
	"04029020"	3427
	"03025004"	3439
	"04069008"	3488
	"03074002"	3439
	"04031025"	3429
	"04074005"	3475
	"03067039"	3768
	"04036011"	3418
	"03037006"	3439
	"04023032"	3453
	"04042016"	3454
	"04070006"	3488
	"03045008"	3439
	"03045009"	3433
	"04028004"	3478
	"04042017"	3455
	"04004020"	3423
	"03037007"	3433
	"03065012"	3769
	"03067040"	3770
	"04028005"	3646
	"04031026"	3430
	"03030005"	3433
	"04069009"	3691
	"03025005"	3433
	"04029021"	3428
	"04058037"	3771
	"04060015"	3646
	"04060016"	3478
	"04069010"	3693
	"03016014"	3435
	"03060010"	3433
	"03007036"	3772
	"03010007"	3433
	"03065013"	3773
	"03028009"	3440
	"04020004"	3566
	"04020005"	3444
	"04020006"	3698
	"03065014"	3774
	"03002005"	3775
	"03010008"	3437
	"03010009"	3435
	"03065015"	3776
	"03011005"	3489
	"03015006"	3777
	"04021018"	3419
	"04001008"	3422
	"04017032"	3417
	"03015007"	3436
	"04060017"	3422
	"04029022"	3429
	"04051008"	3778
	"03025006"	3437
	"04017033"	3418
	"03074003"	3437
	"04031027"	3421
	"04033010"	3402
	"03051010"	3437
	"03036011"	3479
	"03037008"	3437
	"04023033"	3476
	"04042018"	3763
	"04070007"	3691
	"03045010"	3437
	"04036012"	3401
	"04060018"	3421
	"04060019"	3423
	"04017034"	3567
	"04074006"	3401
	"03036012"	3397
	"04037007"	3410
	"04069011"	3468
	"03045011"	3435
	"04070008"	3693
	"04042019"	3779
	"04004021"	3496
	"03037009"	3435
	"03065016"	3780
	"03051011"	3435
	"04036013"	3779
	"04060020"	3424
	"03030006"	3435
	"04017035"	3476
	"03025007"	3435
	"04029023"	3430
	"04051009"	3781
	"04060021"	3425
	"04060022"	3426
	"04004022"	3444
	"03016015"	3436
	"03036013"	3782
	"04036014"	3783
	"04031028"	3496
	"04011025"	3471
	"04011026"	3470
	"04021019"	3428
	"04011027"	3414
	"04011028"	3415
	"04011029"	3416
	"04017036"	3461
	"03003003"	3439
	"04021020"	3403
	"04031029"	3779
	"03031005"	3784
	"03031006"	3785
	"04011030"	3561
	"04011031"	3663
	"04011032"	3468
	"04011033"	3431
	"04031030"	3698
	"04031031"	3459
	"04031032"	3685
	"04031033"	3786
	"03053025"	3787
	"03053026"	3788
	"03053027"	3789
	"03053028"	3790
	"03053029"	3791
	"03053030"	3792
	"03053031"	3793
	"03053032"	3794
	"03053033"	3795
	"03053034"	3796
	"03053035"	3797
	"03053036"	3798
	"03053037"	3799
	"03053038"	3800
	"03053039"	3801
	"03053040"	3802
	"03053041"	3803
	"03053042"	3804
	"04060023"	3427
	"03053043"	3805
	"03053044"	3806
	"03053045"	3807
	"03053046"	3808
	"03053047"	3809
	"03053048"	3810
	"03053049"	3811
	"03053050"	3812
	"03053051"	3813
	"03053052"	3814
	"03053053"	3815
	"03004004"	3816
	"03053054"	3817
	"03053055"	3818
	"04060024"	3428
	"04041010"	3416
	"04022011"	3421
	"04022012"	3422
	"04058038"	3819
	"03030007"	3820
	"03067041"	3821
	"04042020"	3682
	"04001009"	3724
	"04022013"	3566
	"04022014"	3444
	"04042021"	3421
	"04042022"	3431
	"03067042"	3822
	"03067043"	3823
	"03030008"	3824
	"03030009"	3719
	"04051010"	3825
	"03067044"	3826
	"03067045"	3586
	"03067046"	3827
	"03067047"	3653
	"03053056"	3828
	"03053057"	3829
	"03053058"	3830
	"03015008"	3437
	"04001010"	3423
	"03053059"	3831
	"04038010"	3588
	"04029024"	3504
	"03025008"	3440
	"03074004"	3440
	"04060025"	3429
	"04031034"	3476
	"03051012"	3440
	"03037010"	3440
	"03042001"	3436
	"03036014"	3399
	"03045012"	3440
	"04036015"	3469
	"04020007"	3496
	"04070009"	3418
	"03010010"	3440
	"04031035"	3691
	"03006001"	3479
	"04060026"	3430
	"04017037"	3403
	"04036016"	3403
	"04023034"	3454
	"04060027"	3461
	"04060028"	3462
	"04060029"	3463
	"03067048"	3832
	"03067049"	3833
	"03067050"	3834
	"03067051"	3835
	"04060030"	3431
	"04060031"	3533
	"04021021"	3557
	"04036017"	3419
	"03046006"	3490
	"03046007"	3442
	"03046008"	3479
	"03015009"	3439
	"04011034"	3430
	"03055012"	3436
	"04028006"	3836
	"04058039"	3837
	"04058040"	3838
	"03058003"	3839
	"04020008"	3411
	"04020009"	3557
	"03002006"	3458
	"03002007"	3399
	"03016016"	3437
	"03075001"	3840
	"03011006"	3528
	"04025024"	3783
	"04017038"	3462
	"04011035"	3419
	"04023035"	3471
	"03075002"	3841
	"04058041"	3842
	"04058042"	3843
	"03053060"	3844
	"04058043"	3845
	"04072006"	3404
	"04040003"	3428
	"04040004"	3426
	"04072007"	3405
	"04046010"	3422
	"04023036"	3429
	"03049003"	3458
	"04023037"	3404
	"03014007"	3846
	"04011036"	3418
	"04073008"	3419
	"04011037"	3417
	"04017039"	3463
	"04033011"	3417
	"04021022"	3496
	"04041011"	3541
	"04022015"	3423
	"04006005"	3487
	"03055013"	3478
	"03055014"	3600
	"04015017"	3421
	"04017040"	3420
	"04006006"	3571
	"03014008"	3847
	"04040005"	3423
	"04040006"	3424
	"04006007"	3443
	"03014009"	3489
	"03014010"	3456
	"03014011"	3848
	"03014012"	3528
	"04006008"	3701
	"03014013"	3529
	"03046009"	3400
	"03014014"	3849
	"03046010"	3457
	"04023038"	3850
	"03007037"	3851
	"04006009"	3852
	"04038011"	3431
	"04038012"	3533
	"04038013"	3701
	"04038014"	3411
	"04013001"	3623
	"04013002"	3629
	"04049002"	3403
	"04057001"	3623
	"04057002"	3629
	"04038015"	3853
	"03022001"	3441
	"04031036"	3557
	"04031037"	3561
	"03002008"	3489
	"04017041"	3453
	"04017042"	3454
	"04017043"	3455
	"04017044"	3488
	"04017045"	3691
	"04020010"	3854
	"04038016"	3418
	"04038017"	3401
	"04049003"	3402
	"04038018"	3398
	"04049004"	3405
	"04038019"	3403
	"04038020"	3470
	"04038021"	3471
	"04038022"	3566
	"03027002"	3529
	"04015018"	3422
	"03053061"	3855
	"03053062"	3856
	"03053063"	3857
	"03053064"	3858
	"03053065"	3859
	"03038009"	3433
	"03038010"	3440
	"03023023"	3860
	"03038011"	3437
	"03044001"	3861
	"03038012"	3439
	"04023039"	3461
	"04023040"	3462
	"03067052"	3862
	"03067053"	3863
	"03067054"	3864
	"04023041"	3865
	"04023042"	3866
	"04023043"	3867
	"03067055"	3868
	"03067056"	3869
	"03067057"	3870
	"03038013"	3871
	"03038014"	3872
	"03038015"	3873
	"04031038"	3474
	"03007038"	3874
	"04031039"	3697
	"04031040"	3395
	"03002009"	3456
	"04051011"	3875
	"03053066"	3876
	"03067058"	3829
	"04022016"	3428
	"04022017"	3430
	"04022018"	3414
	"04022019"	3415
	"04022020"	3416
	"04072008"	3402
	"04072009"	3417
	"04072010"	3418
	"04072011"	3419
	"04072012"	3403
	"04072013"	3420
	"04072014"	3422
	"04072015"	3423
	"04072016"	3424
	"03014015"	3532
	"04038023"	3698
	"03042002"	3432
	"04017046"	3693
	"04009002"	3418
	"04009003"	3419
	"04009004"	3403
	"03015010"	3440
	"03065017"	3877
	"04022021"	3424
	"04022022"	3878
	"04028007"	3584
	"04022023"	3879
	"04022024"	3880
	"03053067"	3881
	"03053068"	3882
	"04015019"	3423
	"03053069"	3883
	"03053070"	3884
	"04015020"	3424
	"03053071"	3885
	"04015021"	3425
	"03053072"	3886
	"03031007"	3457
	"04038024"	3472
	"04038025"	3488
	"04038026"	3691
	"04038027"	3693
	"04038028"	3422
	"04038029"	3423
	"04038030"	3424
	"04038031"	3425
	"04038032"	3426
	"04015022"	3426
	"04009005"	3420
	"03065018"	3887
	"04033012"	3423
	"04038033"	3427
	"04038034"	3428
	"04038035"	3429
	"03031008"	3458
	"03016017"	3400
	"04042023"	3418
	"04038036"	3430
	"04038037"	3461
	"04038038"	3462
	"03016018"	3457
	"03016019"	3458
	"03016020"	3399
	"03035001"	3432
	"03035002"	3433
	"03035003"	3434
	"03035004"	3435
	"03035005"	3436
	"03035006"	3437
	"03035007"	3438
	"03035008"	3439
	"03035009"	3440
	"03035010"	3441
	"03035011"	3442
	"04035001"	3410
	"03035012"	3483
	"04038039"	3463
	"04042024"	3419
	"04015023"	3427
	"04031041"	3431
	"04015024"	3414
	"04042025"	3403
	"03011007"	3441
	"04043006"	3404
	"03031009"	3782
	"03004005"	3400
	"03063006"	3723
	"04049005"	3420
	"04036018"	3445
	"04038040"	3469
	"03035013"	3490
	"03042003"	3433
