* 
	5	ANALOG	0	0	1	3	4	5	10	24	42	77,0	77,1	77,2	77,3	77,4	78,0	78,1	78,2	78,3	78,4	91,1	91,2	91,3	91,4	91,5	66
*record  OrderNo  Type  Key  Name  Stn  AOR  pScale EU_Hi AlarmGrp   Nom.HiLim:77,0  77,1  77,2  77,3  Rsnblty77,4  Nom.LoLim78,0  78,1  78,2  78,3  Rsnblty78,4  NomPairInactive91,1  91,2  91,3  91,4  91,5  ICAddress
	1140	1140	2	"04029024"	"BR LTC      BR LD TAP CHGR POS"	029	5  	15.9666	1	15  	0	0	0	16.5  	0	-16  	0	0	-16.5  	0.0	0.0	0.0	1.0	1.0	NaN
	1141	1141	1	"03025008"	"PH PMT      PREV MONTH TOTAL"	025	5  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1142	1142	1	"03074004"	"AS PMT      PREV MONTH TOTAL"	074	7  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1143	1143	2	"04060025"	"FA 3B       FA 3B AMPS-BKR TRIP"	060	5  	1200.0	1	500  	0	0	0	600  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1144	1144	2	"04031034"	"RV TX2FRQ   TX2 FREQUENCY METER"	031	6  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1145	1145	1	"03051012"	"NR PMT      PREV MONTH TOTAL"	051	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1146	1146	1	"03037010"	"PP PMT      PREV MONTH TOTAL"	037	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1147	1147	1	"03042001"	"LY MUL      MULTIPLIER"	042	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1148	1148	1	"03036014"	"RD 4TOT     RD BRK 4 AMP TOTAL"	036	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1149	1149	1	"03045012"	"TU PMT      PREV MONTH TOTAL"	045	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1150	1150	2	"04036015"	"RD TX2A     TX2 A AMPS C/S TRIP"	036	3  	1637.6	1	544  	0	0	0	644  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1151	1151	2	"04020007"	"HA 1PF      HA FDR 1 POWER FACTOR"	020	7  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1152	1152	2	"04070009"	"HL TX1FRQ   TX1 FREQUENCY METER"	070	5  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1153	1153	1	"03010010"	"CA PMT      PREV MONTH TOTAL"	010	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1154	1154	2	"04031035"	"RV MV2      TX2 VARS LAG"	031	6  	65504.0	1	5000  	0	0	0	14400  	-99995	  	0	0	  	0.0	0.0	0.0	1.0	1.0	NaN
	1155	1155	1	"03006001"	"FW WT       FW,CA WATT TTL"	006	5  	1.0	1	165000  	0	0	0	180000  	0	-1000  	0	0	-2000  	0.0	0.0	0.0	1.0	1.0	NaN
	1156	1156	2	"04060026"	"FA 3C       FA 3C AMPS-BKR TRIP"	060	5  	1200.0	1	500  	0	0	0	600  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1157	1157	2	"04017037"	"AL MV1      AL TX1 VARS LAG"	017	5  	32752.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1158	1158	2	"04036016"	"RD MV1      RD TX1 VARS LAG"	036	4  	65504.0	1	11000  	0	0	0	14400  	-99995	  	0	0	  	0.0	0.0	0.0	1.0	1.0	NaN
	1159	1159	2	"04023034"	"LC 5B       LC 5B AMP BKR TRP"	023	3  	599.9958	1	410  	0	0	0	470  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1160	1160	2	"04060027"	"FA 4A       FA 4A AMPS-BKR TRIP"	060	5  	1200.0	1	500  	0	0	0	600  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1161	1161	2	"04060028"	"FA 4B       FA 4B AMPS-BKR TRIP"	060	5  	1200.0	1	500  	0	0	0	600  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1162	1162	2	"04060029"	"FA 4C       FA 4C AMPS-BKR TRIP"	060	5  	1200.0	1	500  	0	0	0	600  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1163	1163	1	"03067048"	"SPR TX1TMP"	067	1 2 3 4 5 6 7 8  	1.0	1	105  	0	0	0	150  	0	-10  	0	0	-300  	0.0	0.0	0.0	1.0	1.0	NaN
	1164	1164	1	"03067049"	"SPR TX1ABT"	067	5  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1165	1165	1	"03067050"	"SPR TX2TMP"	067	5  	12215040.0	1	105  	0	0	0	150  	0	-10  	0	0	-300  	0.0	0.0	0.0	1.0	1.0	NaN
	1166	1166	1	"03067051"	"SPR TX2ABT"	067	5  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1167	1167	2	"04060030"	"FA LTC1     FA TX1 LD TAP CHGR POS"	060	5  	15.9922	1	15  	0	0	0	16.5  	0	-16  	0	0	-16.5  	0.0	0.0	0.0	1.0	1.0	NaN
	1168	1168	2	"04060031"	"FA LTC2     FA TX2 LD TAP CHGR POS"	060	5  	15.9922	1	15  	0	0	0	16.5  	0	-16  	0	0	-16.5  	0.0	0.0	0.0	1.0	1.0	NaN
	1169	1169	2	"04021021"	"WH 3PF      FDR 3 POWER FACTOR"	021	5  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1170	1170	2	"04036017"	"RD KVA1M    RD TX1 KVA METER"	036	4  	65504.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1171	1171	1	"03046006"	"GL PT       FPL PULSE ADDED"	046	1  	1.0	1	  	99996	0	0	  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1172	1172	1	"03046007"	"GL STAGE    GL REGULATOR STAGE"	046	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1173	1173	1	"03046008"	"GL WT       GL,MX,SN,ME,MN WATT TTL"	046	1  	1.0	1	165000  	0	0	0	180000  	0	-1000  	0	0	-2000  	0.0	0.0	0.0	1.0	1.0	NaN
	1174	1174	1	"03015009"	"BW PHR      BW PREVIOUS H0UR DEMAND"	015	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1175	1175	2	"04011034"	"MI 3C       MI BKR 3C AMPS"	011	3  	600.0003	1	400  	0	0	0	480  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1176	1176	1	"03055012"	"PS MUL      SUQARE ROOT MULTIPLIER"	055	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1177	1177	2	"04028006"	"GP RCTAP    REG C TAP CHGR POS"	028	6  	15.9922	1	15  	0	0	0	16.5  	0	-16  	0	0	-16.5  	0.0	0.0	0.0	1.0	1.0	NaN
	1178	1178	2	"04058039"	"SECI 71       DB MWATTS TOTAL"	058	1 2  	196512.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1179	1179	2	"04058040"	"SECI 83       MI MWATTS TOT"	058	1 2 3 4 5 6 7 8  	131008.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1180	1180	1	"03058003"	"SECI SBWTBU   SB TOTAL WATTS"	058	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1181	1181	2	"04020008"	"HA 2PF      HA FDR 2 POWER FACTOR"	020	7  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1182	1182	2	"04020009"	"HA 3PF      HA FDR 3 POWER FACTOR"	020	7  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1183	1183	1	"03002006"	"BY 3TOT     BY BRK 3 AMP TOTAL"	002	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1184	1184	1	"03002007"	"BY 4TOT     BY BRK 4 AMP TOTAL"	002	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1185	1185	1	"03016016"	"OP PDY      OP PREV DAY DEMAND"	016	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1186	1186	1	"03075001"	"ODA$ DEADDB   ODA DEADBAND"	075	7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1187	1187	1	"03011006"	"MI CDY1     MI TX1 CURRENT DAY DEMD"	011	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1188	1188	2	"04025024"	"PH RBTAP    REG B TAP CHGR POS"	025	5  	15.9922	1	15  	0	0	0	16.5  	0	-16  	0	0	-16.5  	0.0	0.0	0.0	1.0	1.0	NaN
	1189	1189	2	"04017038"	"AL 4B       AL BRK 4 B AMPS BKR TRIP"	017	5  	600.0001	1	580  	0	0	0	660  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1190	1190	2	"04011035"	"MI KVA1M    MI TX1 KVA METER"	011	3  	65504.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1191	1191	2	"04023035"	"LC TX2C     LC TX2 C AMPS C/S TRIP"	023	3  	1637.6	1	780  	0	0	0	830  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1192	1192	1	"03075002"	"ODA$ PTRATE   ODA RATE PER SEC"	075	7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1193	1193	2	"04058041"	"SECI 109      FI TX2 MV LAG"	058	1 2  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1194	1194	2	"04058042"	"SECI 123      RS TX2 MV LEAD"	058	1 2  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1195	1195	1	"03053060"	"CEC WTDIV    DIVIDER"	053	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1196	1196	2	"04058043"	"SECI 92       RD TX1 MVD LAG"	058	1 2  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1197	1197	2	"04072006"	"BL TX1B     BL TX1 LS B AMPS"	072	5  	1637.6	1	500  	0	0	0	554  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1198	1198	2	"04040003"	"MN 3A       MN BKR 3 A AMPS"	040	6  	599.9982	1	500  	0	0	0	600  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1199	1199	2	"04040004"	"MN 2B       MN BKR 2 B AMPS"	040	6  	599.9982	1	500  	0	0	0	600  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1200	1200	2	"04072007"	"BL TX1C     BL TX1 LS C AMPS"	072	5  	1637.6	1	500  	0	0	0	554  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1201	1201	2	"04046010"	"GL 1A       GL 1A AMPS BKR TRIP"	046	1  	599.9958	1	450  	0	0	0	560  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1202	1202	2	"04023036"	"LC 3B       LC 3B AMP BKR TRP"	023	3  	599.9958	1	410  	0	0	0	470  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1203	1203	1	"03049003"	"FR 3TOT     FR BRK 3 AMP TOTAL"	049	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1204	1204	2	"04023037"	"LC TX1B     LC TX1 B AMPS C/S TRIP"	023	3  	1637.6	1	780  	0	0	0	830  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1205	1205	1	"03014007"	"DB PHRTOT   DB PRV HOUR DEMAND TOT"	014	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1206	1206	2	"04011036"	"MI TX1FRQ   TX1 FREQUENCY METER"	011	3  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1207	1207	2	"04073008"	"WO KVA1M    WO TX1 KVA METER"	073	3  	65504.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1208	1208	2	"04011037"	"MI PF1M     MI TX1 POWER FACTOR"	011	3  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1209	1209	2	"04017039"	"AL 4C       AL BRK 4 C AMPS BKR TRIP"	017	5  	600.0001	1	580  	0	0	0	660  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1210	1210	2	"04033011"	"MX PF1M     MX TX1 POWER FACTOR"	033	3  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1211	1211	2	"04021022"	"WH 1PF      FDR 1 POWER FACTOR"	021	5  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1212	1212	2	"04041011"	"ME TXA      ME TX A AMPS C/S TRIP"	041	1  	2456.4	1	1050  	0	0	0	1150  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1213	1213	2	"04022015"	"GC 1B       GC BRK 1B AMPS BKR TRP"	022	4  	599.9999	1	380  	0	0	0	480  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1214	1214	2	"04006005"	"FW T1HST2   FW TX1 WINDING 2 TEMP"	006	5  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1215	1215	1	"03055013"	"PS W        PERVENT CALCED FAILURE"	055	1 2 3 4 5 6 7 8  	1.0	1	3400  	0	0	0	3750  	0	-500  	0	0	-1000  	0.0	0.0	0.0	1.0	1.0	NaN
	1216	1216	1	"03055014"	"PS MV       PERVENT CALCED FAILURE"	055	1 2 3 4 5 6 7 8  	1.0	1	3000  	0	0	0	3600  	0	-4500  	0	0	-7500  	0.0	0.0	0.0	1.0	1.0	NaN
	1217	1217	2	"04015017"	"BW DCV      BW DC VOLTS"	015	4  	149.9835	1	135  	0	0	0	140  	0	126.5  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	1218	1218	2	"04017040"	"AL MV1-     AL TX1 VARS LEAD"	017	5  	32752.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1219	1219	2	"04006006"	"FW T1HST3   FW TX1 WINDING 3 TEMP"	006	5  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1220	1220	1	"03014008"	"DB MUL3     DB TX3 MULTIPLIER"	014	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1221	1221	2	"04040005"	"MN 1B       MN BKR 1 B AMPS"	040	6  	599.9982	1	500  	0	0	0	600  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1222	1222	2	"04040006"	"MN 1C       MN BKR 1 C AMPS"	040	6  	599.9982	1	500  	0	0	0	600  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1223	1223	2	"04006007"	"FW TX1TMP   FW TX1 TANK OIL TEMP"	006	5  	1.0	1	60  	0	0	0	120  	0	-10  	0	0	-300  	0.0	0.0	0.0	1.0	1.0	NaN
	1224	1224	1	"03014009"	"DB CALI1    DB TX1 CALC DEMAND"	014	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1225	1225	1	"03014010"	"DB CALI2    DB TX2 CALC DEMAND"	014	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1226	1226	1	"03014011"	"DB CALI3    DB TX3 CALC DEMAND"	014	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1227	1227	1	"03014012"	"DB CDY1     DB TX1 CUR DAY KWH"	014	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1228	1228	2	"04006008"	"FW TC1TMP   FW LTC1 OIL TEMP"	006	5  	1.0	1	100  	0	0	0	120  	0	-10  	0	0	-300  	0.0	0.0	0.0	1.0	1.0	NaN
	1229	1229	1	"03014013"	"DB CDY2     DB TX2 CUR DAY KWH"	014	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1230	1230	1	"03046009"	"GL 1TOT     GL BRK 1 AMP TOTAL"	046	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1231	1231	1	"03014014"	"DB CDY3     DB TX3 CUR DAY KWH"	014	3  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1232	1232	1	"03046010"	"GL 2TOT     GL BRK 2 AMP TOTAL"	046	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1233	1233	2	"04023038"	"LC 6208MV   TU W6208 VARS"	023	3  	100000.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1234	1234	1	"03007037"	"BC TX1ADD   BC TX1 ADD STN WT"	007	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1235	1235	2	"04006009"	"FW TX1ABT   FW TX1 AMBIENT TEMP"	006	5  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1236	1236	2	"04038011"	"KH LTC1     TX1 LD TAP CHGR POS"	038	1  	15.9922	1	15  	0	0	0	16  	0	-16  	0	0	-16  	0.0	0.0	0.0	1.0	1.0	NaN
	1237	1237	2	"04038012"	"KH LTC2     TX2 LD TAP CHGR POS"	038	1  	15.9922	1	15  	0	0	0	16.5  	0	-16  	0	0	-16.5  	0.0	0.0	0.0	1.0	1.0	NaN
	1238	1238	2	"04038013"	"KH TC1TMP   LTC TANK OIL TEMP"	038	1  	1.0	1	100  	0	0	0	120  	0	-10  	0	0	-300  	0.0	0.0	0.0	1.0	1.0	NaN
	1239	1239	2	"04038014"	"KH 2PF      FDR 2 POWER FACTOR"	038	1  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1240	1240	2	"04013001"	"G11 W        GEN #11 WATTS"	013	7  	2000.0	1	100  	0	0	0	1675  	0	-150  	0	0	-200  	0.0	0.0	0.0	1.0	1.0	NaN
	1241	1241	2	"04013002"	"G11 MV       GEN #11 METER VARS"	013	7  	2000.0	1	1250  	0	0	0	1600  	-99995	  	0	0	  	0.0	0.0	0.0	1.0	1.0	NaN
	1242	1242	2	"04049002"	"FR MV1      FR TX1 VARS LAG"	049	6  	65504.0	1	4000  	0	0	0	5400  	-99995	  	0	0	  	0.0	0.0	0.0	1.0	1.0	NaN
	1243	1243	2	"04057001"	"G10 W        GEN #10 WATTS"	057	6  	2000.0	1	100  	0	0	0	1675  	0	-150  	0	0	-200  	0.0	0.0	0.0	1.0	1.0	NaN
	1244	1244	2	"04057002"	"G10 MV       GEN #10 METER VARS"	057	6  	2000.0	1	1250  	0	0	0	1600  	-99995	  	0	0	  	0.0	0.0	0.0	1.0	1.0	NaN
	1245	1245	2	"04038015"	"KH G13PFM   A517 POWER FACTOR METER"	038	1  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1246	1246	1	"03022001"	"GC SOEPT"	022	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1247	1247	2	"04031036"	"RV 3PF      FDR 3 POWER FACTOR"	031	6  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1248	1248	2	"04031037"	"RV 4PF      FDR 4 POWER FACTOR"	031	6  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1249	1249	1	"03002008"	"BY CALI1    BRICKYARD 1 CALI DEMAND"	002	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1250	1250	2	"04017041"	"AL 5A       AL BRK 5 A AMPS BKR TRIP"	017	5  	600.0001	1	580  	0	0	0	660  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1251	1251	2	"04017042"	"AL 5B       AL BRK 5 B AMPS BKR TRIP"	017	5  	600.0001	1	580  	0	0	0	660  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1252	1252	2	"04017043"	"AL 5C       AL BRK 5 C AMPS BKR TRIP"	017	5  	600.0001	1	580  	0	0	0	660  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1253	1253	2	"04017044"	"AL KVA2M    AL TX2 KVA METER"	017	5  	49128.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1254	1254	2	"04017045"	"AL MV2      AL TX2 VARS LAG"	017	5  	49128.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1255	1255	2	"04020010"	"HA RBTAP1   HA TX1 REG B TAP POS"	020	7  	15.9922	1	15  	0	0	0	16.5  	0	-16  	0	0	-16.5  	0.0	0.0	0.0	1.0	1.0	NaN
	1256	1256	2	"04038016"	"KH TX1FRQ   TX1 FREQUENCY"	038	1  	204.7	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1257	1257	2	"04038017"	"KH P1       KH NORTH CEC ACCUMULATOR"	038	1  	4.8	1	  	99996	0	0	  	0	-2  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	1258	1258	2	"04049003"	"FR TX1W     FR TX1 WATTS"	049	6  	65504.0	1	18000  	0	0	0	20000  	0	-500  	0	0	-1000  	0.0	0.0	0.0	1.0	1.0	NaN
	1259	1259	2	"04038018"	"KH P2       KH SOUTH CEC ACCUMULATOR"	038	1  	4.8	1	  	99996	0	0	  	0	-2  	0	0	-10  	0.0	0.0	0.0	1.0	1.0	NaN
	1260	1260	2	"04049004"	"FR TX1C     FR TX1 LS C AMPS"	049	6  	1637.6	1	584  	0	0	0	646  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1261	1261	2	"04038019"	"KH MV1      TX1 VARS LAG"	038	1 2 3 4 5 6 7 8  	65504.0	1	4000  	0	0	0	5400  	-99995	  	0	0	  	0.0	0.0	0.0	1.0	1.0	NaN
	1262	1262	2	"04038020"	"KH TX2B     TX2 B AMPS H/S TRIP"	038	1  	1637.6	1	1008  	0	0	0	1108  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1263	1263	2	"04038021"	"KH TX2C     TX2 C AMPS H/S TRIP"	038	1  	1637.6	1	1008  	0	0	0	1108  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1264	1264	2	"04038022"	"KH 1KW      KH FDR 1 WATTS"	038	1  	20470.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1265	1265	1	"03027002"	"RS CDY2     RS 2 CUR DAY DEMAND"	027	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1266	1266	2	"04015018"	"BW 1A       BW FDR 1A AMPS"	015	4  	799.9981	1	700  	0	0	0	800  	0	-20  	0	0	-30  	0.0	0.0	0.0	1.0	1.0	NaN
	1267	1267	1	"03053061"	"CEC MONTH    CURRENT MONTH"	053	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1268	1268	1	"03053062"	"CEC HOUR     CURRENT TIME"	053	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1269	1269	1	"03053063"	"CEC DAY      DAY"	053	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1270	1270	1	"03053064"	"CEC YEAR     CURRENT YEAR"	053	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1271	1271	1	"03053065"	"CEC DAYL     CURRENT WEEK"	053	4  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1272	1272	1	"03038009"	"KH CDY      KH CUR DAY DEMAND TOTAL"	038	1  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1273	1273	1	"03038010"	"KH PMT      KH PRV MTH DEMAND TOTAL"	038	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
	1274	1274	1	"03023023"	"LC HRTBT2   COMM LINE #2 HEARTBEAT"	023	1 2 3 4 5 6 7 8  	1.0	1	  	0	0	0	999999	-99995	0	0	0	-999999	0.0	0.0	0.0	1.0	1.0	NaN
