*         Type  Key          Name                                      Stn   AOR               pState   Norm   AlarmGroup   ICAddress
*         ----  ---          ----                                      ---   ---               ------   ----   ----------   ---------
4 STATUS  (1)   (3)          (4)                                       (5)   (10)              (19)     (49)   (29)         (41)
          1     "01011023"   "LA 24T1SC   TX 2411 SELF CHECK       "   011   4                 26       0      1            nan                 
          1     "01011024"   "LA TX1TOT   LA TX1 HOT OIL TEMP      "   011   4                 8        0      1            nan                 
          1     "01011025"   "LA TX1HS    LA TX1 HOT SPOT          "   011   4                 8        0      1            nan                 
          1     "01011026"   "LA TX1LR    LA TX1 LOC/REM SW        "   011   4                 13       0      1            nan                 
          1     "01011027"   "LA TX1K1    LA TX1 VOLT CONTROL K1   "   011   4                 17       0      1            nan                 
          1     "01011028"   "LA TX1K2    LA TX1 VOLT CONTROL K2   "   011   4                 17       0      1            nan                 
          1     "01011029"   "LA TCA1     LA TX1 LTC AUTO/MAN      "   011   4                 20       0      1            nan                 
          1     "01011030"   "LA LTCFLT   LA LTC1 FILTER ALARM     "   011   4                 26       0      1            nan                 
          1     "01051003"   "WB TCM1     WB BKR TRIP-COIL MON 1   "   051   1                 26       0      1            nan                 
          8     "12021001"   "PS GCTS1    PSEUDO SWITCH            "   021   1 2 3 4 5 6 7 8   15       0      1            nan                 
          1     "01011031"   "LA 35C127   LA MOSW STAT/CONTROL COM "   011   4                 26       0      1            nan                 
          1     "01011032"   "LA 25SC11   LA MOSW STA/CNTRL FAIL   "   011   4                 26       0      1            nan                 
          1     "01068001"   "WE LF       MAIN GEN TANK LOW FUEL   "   068   3                 9        0      1            nan                 
          1     "01011033"   "LA MSB      LA MOSW BLOCKING REL     "   011   4                 3        0      1            nan                 
          5     "05011001"   "LA TC1      LA LOAD TAP CHANGER      "   011   4                 7        0      1            nan                 
          1     "01011034"   "LA 6105S    LAKE ASBURY MOSW 6105S   "   011   4                 2        0      1            nan                 
          1     "01011035"   "LA S6106    LAKE ASBURY MOSW S6106   "   011   4                 2        0      1            nan                 
          1     "01011036"   "LA LRS      LA SUB LOC/REM SW        "   011   4                 13       0      1            nan                 
          1     "01011037"   "LA 86T1     LA TX1 86T LOCKOUT       "   011   4                 14       0      1            nan                 
          1     "01011038"   "LA 387SC    LA TX1 DIFF PROTECT FAIL "   011   4                 26       0      1            nan                 
          1     "01011039"   "LA 501SC    LA TX1 OVERCURRENT FAIL  "   011   4                 26       0      1            nan                 
          1     "01011040"   "LA 21T1SC   LA TX1 2100 FAIL         "   011   4                 26       0      1            nan                 
          1     "01011041"   "LA METSC1   LA TX1 METER FAIL        "   011   4                 26       0      1            nan                 
          1     "01011042"   "LA 86TCM1   LA TX1 86T LOCKOUT TCM   "   011   4                 26       0      1            nan                 
          1     "01063001"   "SN 35C109   SN 2100-1 ALARM COM 9    "   063   5                 26       0      1            nan                 
          1     "01024004"   "PH 4GT      PH BKR 4 GRND TRIP BLK   "   024   5                 21       0      1            nan                 
          1     "01024005"   "PH 2431R3   REG C PH 2431 SELF CHECK "   024   5                 26       0      1            nan                 
          1     "01024006"   "PH 4LR      PH BKR 4 LOC/REM SW      "   024   5                 13       0      1            nan                 
          1     "01024007"   "PH 351SC3   PH BKR 3 351 SELF CHECK  "   024   5                 26       0      1            nan                 
          1     "01024008"   "PH 2032SC   PH 2032 SELF CHECK       "   024   5                 26       0      1            nan                 
          1     "01060001"   "HW UPSBAT   UPS SYSTEM BATT          "   060   7                 26       0      1            nan                 
          5     "05063001"   "SN FS       SANDERSON FAST SCAN      "   063   2                 25       0      1            nan                 
          1     "01032001"   "MX 1R       MX BKR 1 RECLOSER        "   032   3                 4        0      1            nan                 
          1     "01006003"   "BC DOOR     BC DOOR ALARM            "   006   3                 2        0      1            nan                 
          1     "01032002"   "MX REGCSC   MX REG C STA/CTRL FAIL   "   032   3                 26       0      1            nan                 
          1     "01032003"   "MX 25SC1    MX TX1 STA/CTRL FAIL     "   032   3                 26       0      1            nan                 
          1     "01032004"   "MX 3R       MX BKR 3 RECLOSER        "   032   3                 4        0      1            nan                 
          1     "01032005"   "MX 351SC2   MX BKR 2 RELAY FAIL      "   032   3                 26       0      1            nan                 
          1     "01032006"   "MX 1POT     MX BKR 1 LOSS POT FOR UF "   032   3                 26       0      1            nan                 
          5     "05059001"   "FA RM       REGULATOR CONTROL MODE   "   059   1 2 3 4 5 6 7 8   3        0      1            nan                 
          1     "01032007"   "MX 3        MX BKR 3                 "   032   3                 1        0      1            nan                 
          1     "01032008"   "MX 351SC1   MX BKR 1 RELAY FAIL      "   032   3                 26       0      1            nan                 
          1     "01032009"   "MX 35C119   MX BKR 2 STA COM         "   032   3                 26       0      1            nan                 
          1     "01032010"   "MX 3POT     MX BKR 3 LOSS POT FOR UF "   032   3                 26       0      1            nan                 
          1     "01032011"   "MX T1PR     MX TX1 TANK PRS RELIEF   "   032   3                 10       0      1            nan                 
          1     "01032012"   "MX TX1LO    MX TX1 TANK LO OIL       "   032   3                 9        0      1            nan                 
          1     "01032013"   "MX TX1TOT   MX TX1 HOT OIL TEMP      "   032   3                 8        0      1            nan                 
          1     "01032014"   "MX 1        MX BKR 1                 "   032   3                 1        0      1            nan                 
          8     "12031001"   "PS FL3121   PSEUDO SWITCH            "   031   1 2 3 4 5 6 7 8   15       0      1            nan                 
          1     "01040001"   "ME 4BF      ME BKR 4 BKR FAIL        "   040   1                 19       0      1            nan                 
          1     "01032015"   "MX 86T1     MX TX1 86T LOCKOUT       "   032   3                 14       0      1            nan                 
          1     "01024009"   "PH 1LR      PH BKR 1 LOC/REM SW      "   024   5                 13       0      1            nan                 
          1     "01042001"   "GT 2        GT FEEDER BKR2           "   042   7                 1        0      1            nan                 
          1     "01015002"   "OP 25SC2    OP TX2 STAT/CTRL FAIL    "   015   4                 26       0      1            nan                 
          1     "01015003"   "OP 25SC11   OP MOSW STA/CTRL FAIL    "   015   4                 26       0      1            nan                 
          1     "01016001"   "AL 21C1C7   AL K583 2505-3 2100-1 C7 "   016   5                 26       0      1            nan                 
          1     "01016002"   "AL 25CS2S   AL K585 2505-4 SELF CK   "   016   5                 26       0      1            nan                 
          1     "01016003"   "AL 21CP1    AL BKR 1 2100-1 CPORT1   "   016   5                 26       0      1            nan                 
          1     "01016004"   "AL 21CP2    AL BKR 2 2100-1 CPORT2   "   016   5                 26       0      1            nan                 
          8     "12016001"   "PS AL301    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016002"   "PS AL302    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016003"   "PS AL303    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016004"   "PS AL304    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016005"   "PS AL305    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016006"   "PS AL306    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016007"   "PS AL307    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016008"   "PS AL308    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016009"   "PS AL309    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016010"   "PS AL310    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016011"   "PS AL311    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
          8     "12016012"   "PS AL312    PSEUDO SWITCH            "   016   1 2 3 4 5 6 7 8   15       0      1            nan                 
